ID	GeneSymbol	Description	Log2FC	AdjPValue
Q3U926	Ptpmt1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptpmt1 PE=2 SV=1	0.74	0.008347731
O54724	Ptrf; Cavin1	Caveolae-associated protein 1 OS=Mus musculus OX=10090 GN=Cavin1 PE=1 SV=1	0.15	0.049273532
Q8R2Y8	Ptrh2	"Peptidyl-tRNA hydrolase 2, mitochondrial OS=Mus musculus OX=10090 GN=Ptrh2 PE=1 SV=1"	0.63	0.001806114
P42669	Pura	Transcriptional activator protein Pur-alpha OS=Mus musculus OX=10090 GN=Pura PE=1 SV=1	2.74	0.000650166
O35295	Purb	Transcriptional activator protein Pur-beta OS=Mus musculus OX=10090 GN=Purb PE=1 SV=3	1.11	0.028008897
Q3TJ21	Pycr2	Pyrroline-5-carboxylate reductase OS=Mus musculus OX=10090 GN=Pycr2 PE=2 SV=1	6.64	NA
Q9QYS9	Qk	Protein quaking OS=Mus musculus OX=10090 GN=Qki PE=1 SV=1	2.02	0.000802132
Q9CZN8	Qrsl1	"Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial OS=Mus musculus OX=10090 GN=Qrsl1 PE=1 SV=1"	1.67	0.427091233
Q5SW87	Rab1; Rab1a	"RAB1A, member RAS oncogene family OS=Mus musculus OX=10090 GN=Rab1a PE=1 SV=1"	0.84	0.001988186
Q4FJL0	Rab10	"RAB10, member RAS oncogene family OS=Mus musculus OX=10090 GN=Rab10 PE=1 SV=1"	1.29	0.019050252
Q78ZJ8	Rab11b	"MCG22989, isoform CRA_b OS=Mus musculus OX=10090 GN=Rab11b PE=1 SV=1"	-0.26	0.985288193
Q50HX2	Rab14	RAB14 protein OS=Mus musculus OX=10090 GN=Rab14 PE=2 SV=1	0.37	0.731882404
Q50HX0	Rab14	RAB14 protein OS=Mus musculus OX=10090 GN=Rab14 PE=2 SV=1	-6.64	NA
Q0PD66	Rab1b	"RAB1B, member RAS oncogene family, isoform CRA_c OS=Mus musculus OX=10090 GN=Rab1b PE=1 SV=1"	0.19	0.253794398
Q4FJQ0	Rab7	MCG130610 OS=Mus musculus OX=10090 GN=Rab7 PE=1 SV=1	0.45	0.020002383
Q9D859	Rac1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rac1 PE=2 SV=1	2.41	0.000334584
Q9JIW9	Ralb	Ras-related protein Ral-B OS=Mus musculus OX=10090 GN=Ralb PE=1 SV=1	1.22	2.44E-05
Q64012	Raly	RNA-binding protein Raly OS=Mus musculus OX=10090 GN=Raly PE=1 SV=3	6.64	NA
Q3ULW0	Ran	GTP-binding nuclear protein Ran OS=Mus musculus OX=10090 GN=Ran PE=2 SV=1	1.44	0.001008399
Q52L50	Rap1b	RAS related protein 1b OS=Mus musculus OX=10090 GN=Rap1b PE=1 SV=1	1.89	0.000537078
Q3TYC0	Rasgef1a	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rasgef1a PE=2 SV=1	1.07	0.000603389
B9EK92	Rasip1	Ras interacting protein 1 OS=Mus musculus OX=10090 GN=Rasip1 PE=2 SV=1	0.61	0.000694527
Q8C2Q3	Rbm14	RNA-binding protein 14 OS=Mus musculus OX=10090 GN=Rbm14 PE=1 SV=1	NA	NA
Q8BG13	Rbm3	RNA-binding protein 3 OS=Mus musculus OX=10090 GN=Rbm3 PE=1 SV=1	2.98	9.50E-06
Q91WT8	Rbm47	RNA-binding protein 47 OS=Mus musculus OX=10090 GN=Rbm47 PE=1 SV=1	NA	NA
T1ECW4	Rbpms	RNA-binding protein with multiple-splicing OS=Mus musculus OX=10090 GN=Rbpms PE=1 SV=1	6.64	NA
Q8VE37	Rcc1	Regulator of chromosome condensation OS=Mus musculus OX=10090 GN=Rcc1 PE=1 SV=1	0.23	0.879848501
Q8CEE7	Rdh13	Retinol dehydrogenase 13 OS=Mus musculus OX=10090 GN=Rdh13 PE=1 SV=1	1.12	0.004780214
Q569U9	Rdh14	Retinol dehydrogenase 14 (All-trans and 9-cis) OS=Mus musculus OX=10090 GN=Rdh14 PE=2 SV=1	0.42	0.225381725
P26043	Rdx	Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=3	2.21	0.311958212
Q5QGU0	Reep5	Receptor expression-enhancing protein OS=Mus musculus OX=10090 GN=Reep5 PE=2 SV=1	0.11	0.766731064
Q99PG4	Rgs18	Regulator of G-protein signaling 18 OS=Mus musculus OX=10090 GN=Rgs18 PE=1 SV=1	0.24	0.198270851
Q9QUI0	Rhoa	Transforming protein RhoA OS=Mus musculus OX=10090 GN=Rhoa PE=1 SV=1	1.17	2.03E-05
Q3UDZ1	Rhog	"Ras homolog gene family, member G OS=Mus musculus OX=10090 GN=Rhog PE=1 SV=1"	NA	NA
Q8BG51	Rhot1	Mitochondrial Rho GTPase 1 OS=Mus musculus OX=10090 GN=Rhot1 PE=1 SV=1	2.34	0.000374921
Q8JZN7	Rhot2	Mitochondrial Rho GTPase 2 OS=Mus musculus OX=10090 GN=Rhot2 PE=1 SV=1	1.48	0.002165056
Q8CI78	Rmnd1	Non-specific lipid-transfer protein OS=Mus musculus OX=10090 GN=Rmnd1 PE=1 SV=3	-1.05	0.00011139
Q5ND52	Rnmtl1; Mrm3	"rRNA methyltransferase 3, mitochondrial OS=Mus musculus OX=10090 GN=Mrm3 PE=2 SV=1"	1.77	0.000195347
P60603	Romo1	Reactive oxygen species modulator 1 OS=Mus musculus OX=10090 GN=Romo1 PE=2 SV=1	NA	NA
Q3THJ6	Rpl10	Uncharacterized protein OS=Mus musculus OX=10090 PE=2 SV=1	1.84	3.72E-05
Q8VC94	Rpl11	Rpl11 protein OS=Mus musculus OX=10090 GN=Rpl11 PE=2 SV=1	2.09	3.00E-06
P35979	Rpl12	60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2	1.85	3.56E-06
Q5RKP3	Rpl13	60S ribosomal protein L13 OS=Mus musculus OX=10090 GN=Rpl13 PE=2 SV=1	1.47	0.000336604
Q9CR57	Rpl14	60S ribosomal protein L14 OS=Mus musculus OX=10090 GN=Rpl14 PE=1 SV=3	1.54	6.06E-06
Q5M8Q0	Rpl15	Ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl15 PE=2 SV=1	3.6	2.44E-05
Q80V08	Rpl17	Rpl17 protein (Fragment) OS=Mus musculus OX=10090 GN=Rpl17 PE=2 SV=1	1.71	1.64E-06
Q642K1	Rpl18	Ribosomal protein L18 OS=Mus musculus OX=10090 GN=Rpl18 PE=2 SV=1	1.94	0.00018269
Q3THJ0	Rpl18a	60S ribosomal protein L18a OS=Mus musculus OX=10090 GN=Rpl18a PE=2 SV=1	1.87	0.000438194
Q5I0T8	Rpl19; Rpl19-ps11	Ribosomal protein L19 OS=Mus musculus OX=10090 GN=Rpl19 PE=1 SV=1	1.95	5.60E-05
Q4VA28	Rpl21	Ribosomal protein L21 OS=Mus musculus OX=10090 GN=Rpl21 PE=2 SV=1	1.51	6.25E-06
Q4VAG4	Rpl22; LOC100047372; LOC100504863; LOC102642602	MCG12304 OS=Mus musculus OX=10090 GN=Rpl22 PE=1 SV=1	2.11	6.99E-06
P62830	Rpl23; LOC100044627; LOC100862455	60S ribosomal protein L23 OS=Mus musculus OX=10090 GN=Rpl23 PE=1 SV=1	1.56	2.46E-05
Q4V9X9	Rpl23a	Rpl23a protein (Fragment) OS=Mus musculus OX=10090 GN=Rpl23a PE=2 SV=1	1.6	4.61E-06
Q3UW40	Rpl24	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rpl24 PE=2 SV=1	1.41	0.000132673
Q4FZH2	Rpl26; Gm15772	"MCG50660, isoform CRA_a OS=Mus musculus OX=10090 GN=Rpl26 PE=1 SV=1"	1.59	1.75E-05
P61358	Rpl27; LOC108167922	60S ribosomal protein L27 OS=Mus musculus OX=10090 GN=Rpl27 PE=1 SV=2	1.98	0.000100299
P14115	Rpl27a	60S ribosomal protein L27a OS=Mus musculus OX=10090 GN=Rpl27a PE=1 SV=5	1.76	0.000560422
Q5M9N5	Rpl28	Ribosomal protein L28 OS=Mus musculus OX=10090 GN=Rpl28 PE=2 SV=1	3.36	0.001981624
Q3UB67	Rpl3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rpl3 PE=2 SV=1	2.72	0.000109506
Q497D7	Rpl30	Rpl30 protein OS=Mus musculus OX=10090 GN=Rpl30 PE=2 SV=1	2.14	1.33E-08
Q5M9K9	Rpl31	"MCG126194, isoform CRA_a OS=Mus musculus OX=10090 GN=Rpl31 PE=1 SV=1"	2.44	0.002106408
P62911	Rpl32; Rpl32p	60S ribosomal protein L32 OS=Mus musculus OX=10090 GN=Rpl32 PE=1 SV=2	1.52	1.50E-07
Q9D1R9	Rpl34-ps1; Rpl34; Gm4705	60S ribosomal protein L34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=2	3.25	0.000589246
Q6ZWV7	Rpl35	60S ribosomal protein L35 OS=Mus musculus OX=10090 GN=Rpl35 PE=1 SV=1	1.17	7.78E-06
O55142	Rpl35a-ps4; Rpl35a; Rpl35a-ps2; Gm10243; Rpl35a-ps5; LOC100862595; Gm14279; LOC100048620	60S ribosomal protein L35a OS=Mus musculus OX=10090 GN=Rpl35a PE=1 SV=2	1.6	6.67E-05
Q6ZWZ4	Rpl36	60S ribosomal protein L36 OS=Mus musculus OX=10090 GN=Rpl36 PE=1 SV=1	1.57	3.53E-06
Q5M9N6	Rpl37a	Rpl37a protein OS=Mus musculus OX=10090 GN=Rpl37a PE=2 SV=1	3.64	0.005669386
Q9JJI8	Rpl38; Rpl38-ps1; Rpl38-ps2	60S ribosomal protein L38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3	0.99	0.000444894
Q9D8E6	Rpl4	60S ribosomal protein L4 OS=Mus musculus OX=10090 GN=Rpl4 PE=1 SV=3	1.87	8.59E-07
Q58EU6	Rpl5	MCG13589 OS=Mus musculus OX=10090 GN=Rpl5 PE=1 SV=1	1.37	3.53E-06
P47911	Rpl6	60S ribosomal protein L6 OS=Mus musculus OX=10090 GN=Rpl6 PE=1 SV=3	1.44	1.99E-06
P14148	Rpl7	60S ribosomal protein L7 OS=Mus musculus OX=10090 GN=Rpl7 PE=1 SV=2	2.8	4.42E-05
Q58ET1	Rpl7a	MCG11348 OS=Mus musculus OX=10090 GN=Rpl7a PE=1 SV=1	1.68	4.84E-06
P62918	Rpl8	60S ribosomal protein L8 OS=Mus musculus OX=10090 GN=Rpl8 PE=1 SV=2	1.5	1.43E-06
A0A140T8T4	Rpl9-ps6	"Ribosomal protein L9, pseudogene 6 OS=Mus musculus OX=10090 GN=Rpl9-ps6 PE=4 SV=1"	1.7	7.55E-07
Q5M8R8	Rplp0	60S acidic ribosomal protein P0 OS=Mus musculus OX=10090 GN=Rplp0 PE=2 SV=1	2.37	2.84E-06
Q58E35	Rplp1	MCG10168 OS=Mus musculus OX=10090 GN=Rplp1 PE=1 SV=1	1.87	4.74E-05
P99027	Rplp2	60S acidic ribosomal protein P2 OS=Mus musculus OX=10090 GN=Rplp2 PE=1 SV=3	1.25	7.51E-05
Q91YQ5	Rpn1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Mus musculus OX=10090 GN=Rpn1 PE=1 SV=1	1.16	0.00096769
Q3U505	Rpn2	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Rpn2 PE=2 SV=1	1.83	3.35E-05
P63325	Rps10	40S ribosomal protein S10 OS=Mus musculus OX=10090 GN=Rps10 PE=1 SV=1	2.03	8.94E-06
P62281	Rps11	40S ribosomal protein S11 OS=Mus musculus OX=10090 GN=Rps11 PE=1 SV=3	1.7	0.000458258
O70569	Rps14	Ribosomal protein S14 OS=Mus musculus OX=10090 GN=rps14 PE=3 SV=1	1.89	1.47E-05
P62843	Rps15	40S ribosomal protein S15 OS=Mus musculus OX=10090 GN=Rps15 PE=1 SV=2	2.83	1.32E-06
Q641N3	Rps16-ps2	Rps16 protein (Fragment) OS=Mus musculus OX=10090 GN=Rps16 PE=2 SV=1	1.84	3.10E-05
Q8BT90	Rps17	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Rps17 PE=2 SV=1	1.78	2.10E-05
Q561N5	Rps18	"MCG23000, isoform CRA_b OS=Mus musculus OX=10090 GN=Rps18 PE=2 SV=1"	1.83	3.96E-05
Q3TXS9	Rps2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rps2 PE=2 SV=1	2.53	3.53E-06
P60867	Rps20	40S ribosomal protein S20 OS=Mus musculus OX=10090 GN=Rps20 PE=1 SV=1	1.63	5.14E-06
Q9CQR2	Rps21	40S ribosomal protein S21 OS=Mus musculus OX=10090 GN=Rps21 PE=1 SV=1	3	1.88E-05
Q9CWI9	Rps23	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rps23 PE=2 SV=1	2.04	1.45E-06
Q3TIF8	Rps24	40S ribosomal protein S24 OS=Mus musculus OX=10090 GN=Rps24 PE=2 SV=1	1.34	0.000103062
Q497N1	Rps26; Rps26-ps1	40S ribosomal protein S26 OS=Mus musculus OX=10090 GN=Rps26 PE=1 SV=1	1.29	3.11E-05
P62983	Rps27a; Rps27a-ps2; LOC100042019	Ubiquitin-40S ribosomal protein S27a OS=Mus musculus OX=10090 GN=Rps27a PE=1 SV=2	0.84	2.44E-05
Q6ZWY3	Rps27l	40S ribosomal protein S27-like OS=Mus musculus OX=10090 GN=Rps27l PE=1 SV=3	1.45	0.000215982
Q3UCL7	Rps3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Rps3 PE=2 SV=1	2.2	4.33E-06
P97351	Rps3a; Rps3a1	40S ribosomal protein S3a OS=Mus musculus OX=10090 GN=Rps3a PE=1 SV=3	2.1	4.85E-06
Q545F8	Rps4x	40S ribosomal protein S4 OS=Mus musculus OX=10090 GN=Rps4x PE=2 SV=1	2.44	1.99E-06
Q5BLK1	Rps6-ps4; Rps6; LOC105244208	40S ribosomal protein S6 OS=Mus musculus OX=10090 GN=Rps6 PE=1 SV=1	0.96	3.51E-05
P62242	Rps8; Gm15501	40S ribosomal protein S8 OS=Mus musculus OX=10090 GN=Rps8 PE=1 SV=2	1.84	2.08E-07
Q6ZWN5	Rps9	40S ribosomal protein S9 OS=Mus musculus OX=10090 GN=Rps9 PE=1 SV=3	2.15	2.44E-05
P14206	Rpsa; LOC100045332; LOC100505031; LOC102642689	40S ribosomal protein SA OS=Mus musculus OX=10090 GN=Rpsa PE=1 SV=4	3.63	1.84E-06
A2AVJ7	Rrbp1	Ribosome-binding protein 1 OS=Mus musculus OX=10090 GN=Rrbp1 PE=1 SV=1	0.61	0.009813142
Q01730	Rsu1	Ras suppressor protein 1 OS=Mus musculus OX=10090 GN=Rsu1 PE=1 SV=3	1.1	0.000744766
Q6IM75	Rtn2	Reticulon OS=Mus musculus OX=10090 GN=Rtn2 PE=2 SV=1	-0.37	0.037497916
Q99P72	Rtn4	Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2	3.89	1.17E-05
A0A0R4J0S3	Rtn4ip1	Reticulon 4 interacting protein 1 OS=Mus musculus OX=10090 GN=Rtn4ip1 PE=1 SV=1	0.22	0.070032597
E9PZQ0	Ryr1	Ryanodine receptor 1 OS=Mus musculus OX=10090 GN=Ryr1 PE=1 SV=1	NA	NA
E9Q401	Ryr2	Ryanodine receptor 2 OS=Mus musculus OX=10090 GN=Ryr2 PE=1 SV=1	-0.43	0.009629225
P50543	S100a11	Protein S100-A11 OS=Mus musculus OX=10090 GN=S100a11 PE=1 SV=1	1.02	NA
D3YXK2	Safb	Scaffold attachment factor B1 OS=Mus musculus OX=10090 GN=Safb PE=1 SV=2	NA	NA
Q8BGH2	Samm50	Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1	-0.08	0.954169806
Q9JJL8	Sars2	"Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2"	2.08	NA
O35609	Scamp3	Secretory carrier-associated membrane protein 3 OS=Mus musculus OX=10090 GN=Scamp3 PE=1 SV=3	0.83	NA
Q8R127	Sccpdh	Saccharopine dehydrogenase-like oxidoreductase OS=Mus musculus OX=10090 GN=Sccpdh PE=1 SV=1	0.69	0.004952568
Q8BRF7	Scfd1	Sec1 family domain-containing protein 1 OS=Mus musculus OX=10090 GN=Scfd1 PE=1 SV=1	NA	NA
Q5SUC9	Sco1	"Protein SCO1 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Sco1 PE=1 SV=1"	-0.28	0.156841152
Q8VCL2	Sco2	"Protein SCO2 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Sco2 PE=1 SV=1"	0.98	0.012544441
Q99M85	Scrt1	Transcriptional repressor scratch 1 OS=Mus musculus OX=10090 GN=Scrt1 PE=1 SV=1	NA	NA
Q9DCT5	Sdf2	Stromal cell-derived factor 2 OS=Mus musculus OX=10090 GN=Sdf2 PE=1 SV=1	1	0.004211887
Q8K2B3	Sdha	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdha PE=1 SV=1"	0.19	0.69235302
Q8C6I2	Sdhaf2	"Succinate dehydrogenase assembly factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Sdhaf2 PE=1 SV=1"	0.65	0.122542438
Q9CQA3	Sdhb	"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhb PE=1 SV=1"	-0.03	0.776697957
Q5XK33	Sdhc	"Succinate dehydrogenase complex, subunit C, integral membrane protein OS=Mus musculus OX=10090 GN=Sdhc PE=2 SV=1"	0.82	0.002509727
Q9CXV1	Sdhd	"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhd PE=1 SV=2"	1.71	NA
Q63918	Sdpr; Cavin2	Caveolae-associated protein 2 OS=Mus musculus OX=10090 GN=Cavin2 PE=1 SV=3	0.17	0.298920065
Q921H9	Selrc1; Coa7	Cytochrome c oxidase assembly factor 7 OS=Mus musculus OX=10090 GN=Coa7 PE=1 SV=1	1.28	0.0241668
Q9EPB5	Serhl	Serine hydrolase-like protein OS=Mus musculus OX=10090 GN=Serhl PE=1 SV=1	0.61	0.001906216
Q3TWG9	Serpinh1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Serpinh1 PE=2 SV=1	1.03	8.10E-07
Q3TZI3	Sf1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Sf1 PE=2 SV=1	2.33	0.000997227
Q8VIJ6	Sfpq	"Splicing factor, proline- and glutamine-rich OS=Mus musculus OX=10090 GN=Sfpq PE=1 SV=1"	2.28	1.96E-05
Q3U4F0	Sfxn3	Sideroflexin-3 OS=Mus musculus OX=10090 GN=Sfxn3 PE=1 SV=1	0.88	0.005538429
P82350	Sgca	Alpha-sarcoglycan OS=Mus musculus OX=10090 GN=Sgca PE=1 SV=1	0.62	0.058574097
P82349	Sgcb	Beta-sarcoglycan OS=Mus musculus OX=10090 GN=Sgcb PE=1 SV=1	0.7	0.001792923
Q544D4	Sgcd	"Sarcoglycan, delta (Dystrophin-associated glycoprotein) OS=Mus musculus OX=10090 GN=Sgcd PE=1 SV=1"	0.66	0.002508816
Q9EQ83	Sgcg	Gamma sarcoglycan OS=Mus musculus OX=10090 GN=Sgcg PE=1 SV=1	0.15	0.396419005
Q9JK48	Sh3glb1	Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	1.89	0.286125761
Q9CZN7	Shmt2	"Serine hydroxymethyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Shmt2 PE=1 SV=1"	2.86	2.50E-05
Q8R104	Sirt3	NAD-dependent protein deacetylase sirtuin-3 OS=Mus musculus OX=10090 GN=Sirt3 PE=1 SV=2	0.27	0.523013455
Q8K2C6	Sirt5	"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Mus musculus OX=10090 GN=Sirt5 PE=1 SV=1"	0.63	0.015154368
Q8C6Y2	Slc12a7	"Solute carrier family 12, member 7, isoform CRA_a OS=Mus musculus OX=10090 GN=Slc12a7 PE=2 SV=1"	0.48	0.045322288
Q3TIU1	Slc16a1	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Slc16a1 PE=2 SV=1	0.08	0.879848501
Q5SX53	Slc25a11	"Solute carrier family 25 (Mitochondrial carrier oxoglutarate carrier), member 11, isoform CRA_b OS=Mus musculus OX=10090 GN=Slc25a11 PE=1 SV=1"	0.13	0.806999259
Q8BH59	Slc25a12	Calcium-binding mitochondrial carrier protein Aralar1 OS=Mus musculus OX=10090 GN=Slc25a12 PE=1 SV=1	0.04	0.700038952
Q8C140	Slc25a13	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc25a13 PE=2 SV=1	-0.24	0.021493482
Q9Z2Z6	Slc25a20	Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus OX=10090 GN=Slc25a20 PE=1 SV=1	0.16	0.282847268
G5E902	Slc25a3	"MCG10343, isoform CRA_b OS=Mus musculus OX=10090 GN=Slc25a3 PE=1 SV=1"	0.31	0.119804021
Q3THU8	Slc25a3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc25a3 PE=2 SV=1	1.57	0.129177569
Q8BVI9	Slc25a4	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc25a4 PE=2 SV=1	0.79	0.020541086
Q8R0Y8	Slc25a42	Mitochondrial coenzyme A transporter SLC25A42 OS=Mus musculus OX=10090 GN=Slc25a42 PE=1 SV=1	-1.45	1.75E-05
Q9CQS4	Slc25a46	Solute carrier family 25 member 46 OS=Mus musculus OX=10090 GN=Slc25a46 PE=1 SV=1	-0.58	0.054569391
Q545A2	Slc25a5	MCG11560 OS=Mus musculus OX=10090 GN=Slc25a5 PE=1 SV=1	1.37	0.00077731
Q3TN26	Slc27a1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Slc27a1 PE=2 SV=1	-0.45	NA
P10852	Slc3a2	4F2 cell-surface antigen heavy chain OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1	5.64	0.002368302
Q3TNL6	Slc4a1	Anion exchange protein OS=Mus musculus OX=10090 GN=Slc4a1 PE=2 SV=1	-0.74	0.516150178
G3X9J1	Slc8a1	Sodium/calcium exchanger 1 OS=Mus musculus OX=10090 GN=Slc8a1 PE=1 SV=1	1.15	0.000423219
Q9JHL1	Slc9a3r2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=2	0.18	0.429539937
Q14AR0	Slirp	"RIKEN cDNA 1810035L17, isoform CRA_a OS=Mus musculus OX=10090 GN=Slirp PE=2 SV=1"	1.04	0.04077756
H7BX64	Slmap	Sarcolemmal membrane-associated protein OS=Mus musculus OX=10090 GN=Slmap PE=1 SV=1	1.72	2.03E-05
Q3U0F8	Smarca5	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Smarca5 PE=2 SV=1	NA	NA
A0JLM6	Smc1a	Smc1a protein (Fragment) OS=Mus musculus OX=10090 GN=Smc1a PE=2 SV=1	6.64	NA
Q9DC77	Smpx	Small muscular protein OS=Mus musculus OX=10090 GN=Smpx PE=1 SV=2	-0.2	0.806331023
Q3UQT9	Smyd1	"SET and MYND domain containing 1, isoform CRA_a OS=Mus musculus OX=10090 GN=Smyd1 PE=2 SV=1"	3.38	0.025607745
O09044	Snap23	Synaptosomal-associated protein 23 OS=Mus musculus OX=10090 GN=Snap23 PE=1 SV=1	0.59	0.034160695
Q78PY7	Snd1	Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus OX=10090 GN=Snd1 PE=1 SV=1	2.87	1.12E-05
P27048	Snrpb	Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus OX=10090 GN=Snrpb PE=1 SV=1	3.11	0.000474183
Q9CQI7	Snrpb2	U2 small nuclear ribonucleoprotein B'' OS=Mus musculus OX=10090 GN=Snrpb2 PE=1 SV=1	1.49	NA
P62315	Snrpd1	Small nuclear ribonucleoprotein Sm D1 OS=Mus musculus OX=10090 GN=Snrpd1 PE=1 SV=1	2.12	7.47E-05
P62320	Snrpd3	Small nuclear ribonucleoprotein Sm D3 OS=Mus musculus OX=10090 GN=Snrpd3 PE=1 SV=1	6.64	NA
Q3V424	Snrpg	Small nuclear ribonucleoprotein G OS=Mus musculus OX=10090 PE=2 SV=1	6.64	NA
A2AKD7	Snta1	Alpha-1-syntrophin OS=Mus musculus OX=10090 GN=Snta1 PE=1 SV=1	2.01	0.004320738
Q99L88	Sntb1	Beta-1-syntrophin OS=Mus musculus OX=10090 GN=Sntb1 PE=1 SV=4	NA	NA
Q542S9	Sntb2	"Syntrophin, basic 2 OS=Mus musculus OX=10090 GN=Sntb2 PE=1 SV=1"	NA	NA
Q9CWK8	Snx2	Sorting nexin-2 OS=Mus musculus OX=10090 GN=Snx2 PE=1 SV=2	6.64	NA
Q9CSC2	Snx3	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Snx3 PE=2 SV=1	2.67	NA
P08228	Sod1	Superoxide dismutase [Cu-Zn] OS=Mus musculus OX=10090 GN=Sod1 PE=1 SV=2	0.79	0.007594305
P09671	Sod2	"Superoxide dismutase [Mn], mitochondrial OS=Mus musculus OX=10090 GN=Sod2 PE=1 SV=3"	0.21	0.116705325
D3Z5J3	Sorbs1	Sorbin and SH3 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sorbs1 PE=1 SV=1	0.84	0.001422755
A0A1L7NR63	Sorbs1	C-Cbl associated protein OS=Mus musculus OX=10090 GN=Sorbs1 PE=2 SV=1	0.9	0.082581417
A0A0R4J1T1	Sorbs2	Sorbin and SH3 domain-containing protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1	2.15	1.05E-06
A0A1L7NR37	Sorbs2	Arg/Abl-binding protein 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=2 SV=1	1.51	6.25E-06
Q3UTJ2	Sorbs2	Sorbin and SH3 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=2	4.14	0.000441463
P08032	Spna1; Spta1	"Spectrin alpha chain, erythrocytic 1 OS=Mus musculus OX=10090 GN=Spta1 PE=1 SV=3"	-0.43	0.05573805
A3KGU9	Spna2; Sptan1	"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=2"	0.35	7.90E-06
P16546	Spna2; Sptan1	"Spectrin alpha chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptan1 PE=1 SV=4"	0.3	0.186320925
Q3UGY4	Spnb1; Sptb	Spectrin beta chain OS=Mus musculus OX=10090 GN=Sptb PE=2 SV=1	-0.57	0.063988234
Q62261	Spnb2; Sptbn1	"Spectrin beta chain, non-erythrocytic 1 OS=Mus musculus OX=10090 GN=Sptbn1 PE=1 SV=2"	0.46	7.60E-06
Q91WK1	Spryd4	SPRY domain-containing protein 4 OS=Mus musculus OX=10090 GN=Spryd4 PE=1 SV=1	0.04	0.790495888
Q64337	Sqstm1	Sequestosome-1 OS=Mus musculus OX=10090 GN=Sqstm1 PE=1 SV=1	6.64	NA
Q7TQ48	Srl	Sarcalumenin OS=Mus musculus OX=10090 GN=Srl PE=1 SV=1	-0.07	0.696548739
Q3U781	Srsf3	"MCG21131, isoform CRA_a OS=Mus musculus OX=10090 GN=Srsf3 PE=2 SV=1"	1.98	0.004346756
